시군구,번지,단지명,전용면적(㎡),거래금액(만원),층,도로명,거래유형
경상북도 상주시 낙양동,219-4,해오름102동,82.8723,"15,800",6,토성로 20,중개거래
경상북도 상주시 냉림동,406,북천대림다미아,77.9952,"27,500",1,냉림4길 27-6,중개거래
경상북도 상주시 냉림동,406,북천대림다미아,84.9875,"30,600",17,냉림4길 27-6,중개거래
경상북도 상주시 냉림동,407,북천코아루하트리움,63.22,"21,700",1,냉림1길 88-19,중개거래
경상북도 상주시 냉림동,407,북천코아루하트리움,63.22,"22,630",6,냉림1길 88-19,중개거래
경상북도 상주시 냉림동,172,주공1,49.22,"10,500",1,상산로 366,직거래
경상북도 상주시 냉림동,172,주공1,67.9,"14,500",2,상산로 366,직거래
경상북도 상주시 냉림동,172,주공1,59.3,"11,800",2,상산로 366,중개거래
경상북도 상주시 냉림동,119,주공2,39.69,"4,500",5,상산로 384,중개거래
경상북도 상주시 냉림동,119,주공2,39.69,"4,500",5,상산로 384,중개거래
경상북도 상주시 냉림동,119,주공2,39.69,"4,500",5,상산로 384,중개거래
경상북도 상주시 냉림동,119,주공2,46.68,"4,700",5,상산로 384,직거래
경상북도 상주시 냉림동,119,주공2,39.3,"5,400",3,상산로 384,직거래
경상북도 상주시 냉림동,119,주공2,39.69,"4,400",5,상산로 384,중개거래
경상북도 상주시 냉림동,111-5,지엘리더스파크골드(201동202동),84.0714,"26,730",12,영남제일로 1649,중개거래
경상북도 상주시 냉림동,404,지엘리베라움더테라스,130.7753,"53,000",18,영남제일로 1655,중개거래
경상북도 상주시 무양동,299,상주무양엘에이치천년나무8단지,74.7,"28,000",7,동수4길 33,중개거래
경상북도 상주시 무양동,299,상주무양엘에이치천년나무8단지,74.7,"28,900",11,동수4길 33,중개거래
경상북도 상주시 무양동,299,상주무양엘에이치천년나무8단지,84.83,"32,000",11,동수4길 33,중개거래
경상북도 상주시 무양동,318,상주무양태왕아너스,84.9875,"38,300",7,동수4길 42-7,중개거래
경상북도 상주시 무양동,315,지엘리베라움아파트,70.2542,"29,000",18,봉양1길 126,중개거래
경상북도 상주시 무양동,315,지엘리베라움아파트,69.6238,"25,000",14,봉양1길 126,중개거래
경상북도 상주시 무양동,315,지엘리베라움아파트,69.6238,"26,500",10,봉양1길 126,중개거래
경상북도 상주시 복룡동,486,새빛힐즈2차,78.8192,"20,950",6,냉림로 4,중개거래
경상북도 상주시 복룡동,206-6,우방2,59.73,"9,800",1,복룡3길 29,중개거래
경상북도 상주시 복룡동,206-6,우방2,59.73,"10,500",10,복룡3길 29,중개거래
경상북도 상주시 복룡동,245,주공6,49.81,"11,300",2,삼백로 257,중개거래
경상북도 상주시 서문동,140,대림,91.45,"7,600",4,문무3길 7,중개거래
경상북도 상주시 성동동,63,경희삼백,39.92,"5,700",15,성동1길 74,중개거래
경상북도 상주시 신봉동,179-4,동아,84.83,"13,500",11,상산로 147,중개거래
경상북도 상주시 신봉동,179-4,동아,84.83,"11,500",8,상산로 147,중개거래
경상북도 상주시 신봉동,179-4,동아,84.83,"11,800",10,상산로 147,중개거래
경상북도 상주시 신봉동,603-1,명지3차,59.632,"8,800",2,경상대로 2749-10,중개거래
경상북도 상주시 신봉동,542-3,세영첼시빌,84.8544,"16,000",4,신봉학마루1길 29-12,중개거래
경상북도 상주시 신봉동,537-1,청구,73.34,"9,000",2,경상대로 2811,중개거래
경상북도 상주시 신봉동,537-1,청구,134.28,"19,000",9,경상대로 2811,직거래
경상북도 상주시 인봉동,69,늘푸른타운,107.61,"11,000",1,인봉3길 37,중개거래
경상북도 상주시 함창읍 구향리,609,상주함창엘에이치천년나무2단지,74.94,"22,000",3,구향4길 15,중개거래
경상북도 성주군 성주읍 경산리,426,성주우방타운,59.98,"11,000",5,성주순환로 14,중개거래
경상북도 성주군 성주읍 경산리,762-5,청구신호타운,84.98,"16,500",14,경산2길 19-8,직거래
경상북도 성주군 성주읍 백전리,630,실리안,69.8745,"19,950",15,성주순환로3길 35,중개거래
경상북도 성주군 초전면 대장리,575-2,덕일맨션,59.35,"5,250",1,대장길 129-12,직거래
경상북도 안동시 남선면 이천리,829-103,용마,36.77,"2,900",10,샘들윗길 58,직거래
경상북도 안동시 당북동,446,안동센트럴자이,65.851,"32,750",15,배움길 77,중개거래
경상북도 안동시 서후면 명리,489,학산아파트,27.7,"3,500",9,명리두솔원길 5-8,직거래
경상북도 안동시 서후면 명리,489,학산아파트,27.7,"3,280",7,명리두솔원길 5-8,직거래
경상북도 안동시 서후면 명리,489,학산아파트,38.1401,"3,800",1,명리두솔원길 5-8,직거래
경상북도 안동시 서후면 명리,489,학산아파트,38.1401,"4,000",5,명리두솔원길 5-8,직거래
경상북도 안동시 송현동,271,송현1주공,40.45,"8,500",3,합전1길 64-6,중개거래
경상북도 안동시 송현동,271,송현1주공,49.22,"9,300",5,합전1길 64-6,중개거래
경상북도 안동시 송현동,295,송현2주공,32.76,"6,400",4,합전2길 12,중개거래
경상북도 안동시 송현동,316,송현2주공(316),42.48,"8,900",2,경북대로 467,중개거래
경상북도 안동시 송현동,316,송현2주공(316),32.76,"7,200",2,경북대로 467,중개거래
경상북도 안동시 송현동,1153,안동극동스타클래스,84.51,"31,000",8,송하1길 99,중개거래
경상북도 안동시 송현동,1153,안동극동스타클래스,69.62,"25,300",14,송하1길 99,중개거래
경상북도 안동시 송현동,1153,안동극동스타클래스,84.51,"33,000",16,송하1길 99,중개거래
경상북도 안동시 송현동,1135,안동송현이안,97.8613,"36,000",10,송현길 23,중개거래
경상북도 안동시 송현동,1135,안동송현이안,84.8638,"28,000",11,송현길 23,직거래
경상북도 안동시 송현동,298-9,영남,84.8,"10,000",7,합전3길 33-22,중개거래
경상북도 안동시 송현동,515,청구하이츠,198.87,"27,000",1,송현길 84-8,중개거래
경상북도 안동시 수상동,895,안동코오롱하늘채,59.56,"23,500",11,앙실로 25,중개거래
경상북도 안동시 수상동,895,안동코오롱하늘채,59.56,"22,900",8,앙실로 25,중개거래
경상북도 안동시 신안동,Jan-62,현대,84.78,"9,800",6,퇴계로 214,중개거래
경상북도 안동시 안기동,168-6,대원타운,84.97,"9,500",9,안기1길 39,중개거래
경상북도 안동시 안기동,168-6,대원타운,59.64,"7,500",7,안기1길 39,중개거래
경상북도 안동시 안기동,168-6,대원타운,59.64,"7,000",10,안기1길 39,중개거래
경상북도 안동시 안기동,168-6,대원타운,84.97,"8,600",14,안기1길 39,중개거래
경상북도 안동시 안기동,168-6,대원타운,84.97,"10,800",11,안기1길 39,중개거래
경상북도 안동시 안기동,168-6,대원타운,59.64,"7,100",11,안기1길 39,중개거래
경상북도 안동시 안기동,230-20,웅부그린,83.79,"6,000",1,제비원로 306-19,직거래
경상북도 안동시 안막동,77-15,안막화성,40.8,"4,100",10,퇴계로 259,중개거래
경상북도 안동시 안막동,77-15,안막화성,49.23,"4,600",11,퇴계로 259,중개거래
경상북도 안동시 안막동,77-15,안막화성,49.23,"4,850",4,퇴계로 259,중개거래
경상북도 안동시 안막동,Sep-71,현대,59.76,"6,700",15,퇴계로 220-16,중개거래
경상북도 안동시 안막동,Sep-69,황제타운,84.922,"8,000",2,퇴계로 247,직거래
경상북도 안동시 옥동,784-1,세영첼시빌,149.3921,"34,500",9,광명로 133,중개거래
경상북도 안동시 옥동,974,옥동3주공,58.14,"9,800",3,은행나무로 106-6,중개거래
경상북도 안동시 옥동,974,옥동3주공,58.14,"10,200",8,은행나무로 106-6,중개거래
경상북도 안동시 옥동,739-1,옥동4주공,59.83,"14,800",15,복주길 65,중개거래
경상북도 안동시 옥동,740-1,옥동5주공,46.2,"12,350",13,복주길 66,중개거래
경상북도 안동시 옥동,638-1,옥동삼성1차,84.962,"17,000",4,옥광1길 17,중개거래
경상북도 안동시 옥동,638-1,옥동삼성1차,84.962,"16,000",3,옥광1길 17,직거래
경상북도 안동시 옥동,638-1,옥동삼성1차,74.016,"17,500",4,옥광1길 17,중개거래
경상북도 안동시 옥동,618-4,옥동삼성2차,84.81,"18,500",9,광명로 212-5,중개거래
경상북도 안동시 옥동,766-1,옥동세영두레마을,82.847,"19,000",13,복주2길 25,중개거래
경상북도 안동시 옥동,1443,옥동효성해링턴플레이스,84.9957,"34,300",18,경북대로 438,중개거래
경상북도 안동시 옥동,920-1,옥동휴먼시아8단지,84.87,"37,250",12,옥서1길 90,중개거래
경상북도 안동시 용상동,1638,e편한세상안동강변,59.4,"24,600",16,중평길 107-16,중개거래
경상북도 안동시 용상동,1638,e편한세상안동강변,59.4,"24,600",16,중평길 107-16,중개거래
경상북도 안동시 용상동,974-1,경동,59.865,"6,800",10,중들길 65,중개거래
경상북도 안동시 용상동,1632,안동세영리첼,84.5537,"24,920",11,중평길 39,중개거래
경상북도 안동시 용상동,1632,안동세영리첼,84.5946,"29,000",6,중평길 39,중개거래
경상북도 안동시 용상동,1641,안동신원아침도시,84.964,"31,500",2,길주길 39,중개거래
경상북도 안동시 용상동,1640,용상 화성파크드림,59.5181,"23,500",10,경동로 951,중개거래
경상북도 안동시 용상동,1475,용상2주공,38.88,"8,500",3,전거리8길 40,직거래
경상북도 안동시 용상동,1557,용상4주공,39.3,"7,100",3,전거리5길 14,중개거래
경상북도 안동시 용상동,1557,용상4주공,39.3,"6,500",1,전거리5길 13,중개거래
경상북도 안동시 용상동,1557,용상4주공,39.3,"8,650",2,전거리5길 13,중개거래
경상북도 안동시 용상동,1625,용상5-1주공,49.62,"8,700",5,경동로 977-6,중개거래
경상북도 안동시 용상동,1625,용상5-1주공,59.99,"9,600",3,경동로 977-6,중개거래
경상북도 안동시 용상동,1625,용상5-1주공,49.62,"7,900",9,경동로 977-6,중개거래
경상북도 안동시 용상동,1625,용상5-1주공,59.99,"10,500",18,경동로 977-6,중개거래
경상북도 안동시 용상동,1629,용상6주공,59.99,"11,700",5,경동로 977-5,중개거래
경상북도 안동시 용상동,1629,용상6주공,84.79,"15,000",8,경동로 977-5,직거래
경상북도 안동시 용상동,1629,용상6주공,59.99,"9,000",6,경동로 977-5,직거래
경상북도 안동시 용상동,1629,용상6주공,84.79,"19,400",15,경동로 977-5,중개거래
경상북도 안동시 용상동,600,현대2,84.98,"11,500",8,길주길 101-12,중개거래
경상북도 안동시 용상동,600,현대2,59.4,"6,600",10,길주길 101-12,중개거래
경상북도 안동시 용상동,600,현대2,59.4,"6,700",15,길주길 101-12,중개거래
경상북도 안동시 용상동,600,현대2,59.4,"8,300",1,길주길 101-12,중개거래
경상북도 안동시 운안동,331,대원한숲타운,54.1485,"7,000",4,한화길 37,중개거래
경상북도 안동시 운안동,331,대원한숲타운,54.1485,"6,300",3,한화길 37,중개거래
경상북도 안동시 운안동,331,대원한숲타운,54.1485,"6,600",12,한화길 37,중개거래
경상북도 안동시 운안동,331,대원한숲타운,54.1485,"8,300",15,한화길 37,중개거래
경상북도 안동시 운안동,345,명성한마음,84.78,"13,400",14,단원로 81-8,중개거래
경상북도 안동시 운안동,343-1,상일대자연,84.965,"9,000",4,새골2길 19-4,직거래
경상북도 안동시 운안동,435-97,천호가든,84.87,"8,500",3,열루재길 48-8,직거래
경상북도 안동시 정하동,259-1,석미한아름,37.244,"7,900",7,강남5길 103,중개거래
경상북도 안동시 정하동,259-1,석미한아름,37.244,"6,850",1,강남5길 103,중개거래
경상북도 안동시 정하동,240-1,현진에버빌2,59.9752,"14,500",1,강남5길 112,중개거래
경상북도 안동시 정하동,300-1,화성드림파크,59.9896,"14,380",5,강남1길 108,중개거래
경상북도 안동시 정하동,300-1,화성드림파크,84.9794,"23,200",5,강남1길 108,중개거래
경상북도 안동시 정하동,300-1,화성드림파크,59.9896,"14,200",10,강남1길 108,중개거래
경상북도 안동시 정하동,300-1,화성드림파크,84.9794,"20,500",9,강남1길 108,중개거래
경상북도 안동시 정하동,300-1,화성드림파크,84.9794,"20,500",9,강남1길 108,중개거래
경상북도 안동시 태화동,922,e-편한세상안동1단지,71.56,"28,700",12,경동로 404-22,중개거래
경상북도 안동시 태화동,922,e-편한세상안동1단지,71.643,"27,500",4,경동로 404-22,중개거래
경상북도 안동시 태화동,923,e-편한세상안동2단지,59.587,"22,500",2,경동로 404-7,중개거래
경상북도 안동시 태화동,878,브라운스톤태화2차,84.559,"22,800",5,말구리2길 55,중개거래
경상북도 안동시 태화동,877,삼성2-2,84.81,"15,800",4,말구리길 23,중개거래
경상북도 안동시 태화동,877,삼성2-2,121.53,"30,000",12,말구리길 33,중개거래
경상북도 안동시 태화동,877,삼성2-2,121.53,"30,000",12,말구리길 33,중개거래
경상북도 안동시 태화동,578-1,우성,84.978,"17,800",12,어가골윗길 10-3,중개거래
경상북도 안동시 태화동,578-1,우성,84.978,"17,800",12,어가골윗길 10-3,중개거래
경상북도 안동시 태화동,578-1,우성,59.85,"14,000",13,어가골윗길 10-3,직거래
경상북도 안동시 태화동,232-1,태화주공,28.72,"3,400",1,서악길 5,중개거래
경상북도 안동시 태화동,232-1,태화주공,28.77,"3,000",5,서악길 5,직거래
경상북도 안동시 태화동,634-209,현대,62.68,"9,700",4,광명로 227,중개거래
경상북도 안동시 평화동,394-8,영남,71.01,"3,800",5,평화길 51,중개거래
경상북도 영덕군 강구면 오포리,03월 08일,그랑뷰,84.9528,"26,000",7,신강구2길 25,직거래
경상북도 영덕군 영덕읍 덕곡리,240-2,스마트타워,84.9869,"29,000",16,군청길 55,중개거래
경상북도 영덕군 영덕읍 우곡리,522,영덕우진센트럴하임,84.8021,"32,000",9,읍사무소1길 42-21,직거래
경상북도 영덕군 축산면 축산리,Jan-90,동보팰리스,78.0538,"11,955",7,축산항4길 16,직거래
경상북도 영주시 가흥동,539-1,명성2차,59.7285,"7,650",5,창진로 75,중개거래
경상북도 영주시 가흥동,1488,영주가흥주공3단지,59.83,"18,500",6,가흥로 343,중개거래
경상북도 영주시 가흥동,1488,영주가흥주공3단지,45.32,"10,300",3,가흥로 343,중개거래
경상북도 영주시 가흥동,1619,영주가흥코아루노블,84.974,"35,000",3,대학로261번길 27,중개거래
경상북도 영주시 가흥동,319,현대강변타운2,147.78,"23,000",5,대동로 98,중개거래
경상북도 영주시 가흥동,319,현대강변타운2,59.46,"9,200",8,대동로 97,중개거래
경상북도 영주시 가흥동,522-7,화성리버빌1,42.2272,"6,350",2,신재로12번길 56,중개거래
경상북도 영주시 가흥동,522-7,화성리버빌1,55.9019,"8,900",7,신재로12번길 56,중개거래
경상북도 영주시 가흥동,522-7,화성리버빌1,42.2272,"6,200",12,신재로12번길 56,중개거래
경상북도 영주시 가흥동,254,화성리버빌2,59.4512,"15,000",12,대학로142번길 39,중개거래
